ts,id,x,y,z
08:54.0,6162,105.998101,29.359498,328.480831
15:06.0,6162,105.998105,29.359496,328.480764
21:18.0,6162,105.99811,29.359495,328.480696
27:30.0,6162,105.998114,29.359493,328.480629
33:42.0,6162,105.998119,29.359492,328.480562
39:54.0,6162,105.998123,29.35949,328.480494
46:06.0,6162,105.998128,29.359488,328.480427
52:18.0,6162,105.998132,29.359487,328.480359
58:30.0,6162,105.998137,29.359485,328.480292
04:42.0,6162,105.998141,29.359484,328.480224
10:54.0,6162,105.998146,29.359482,328.480157
17:06.0,6162,105.99815,29.359481,328.48009
23:18.0,6162,105.998155,29.359479,328.480022
29:30.0,6162,105.99816,29.359477,328.479955
35:42.0,6162,105.998164,29.359476,328.479887
28:54.0,9464,106.002994,29.3601,345.977169
35:06.0,9464,106.002965,29.360126,345.923468
41:18.0,9464,106.002937,29.360153,345.869768
47:30.0,9464,106.002908,29.360179,345.816067
53:42.0,9464,106.002879,29.360205,345.762366
59:54.0,9464,106.002851,29.360232,345.708666
06:06.0,9464,106.002822,29.360258,345.654965
12:18.0,9464,106.002793,29.360284,345.601264
18:30.0,9464,106.002765,29.360311,345.547564
24:42.0,9464,106.002736,29.360337,345.493863
30:54.0,9464,106.002707,29.360364,345.440162
37:06.0,9464,106.002679,29.36039,345.386462
43:18.0,9464,106.00265,29.360416,345.332761
49:30.0,9464,106.002621,29.360443,345.27906
55:42.0,9464,106.002593,29.360469,345.22536
11:06.0,2770,105.998069,29.366138,355.597341
17:18.0,2770,105.998147,29.366051,355.594593
23:30.0,2770,105.998225,29.365964,355.591845
29:42.0,2770,105.998304,29.365876,355.589097
35:54.0,2770,105.998382,29.365789,355.586349
42:06.0,2770,105.998461,29.365702,355.583601
48:18.0,2770,105.998539,29.365615,355.580853
54:30.0,2770,105.998618,29.365528,355.578104
00:42.0,2770,105.998696,29.36544,355.575356
06:54.0,2770,105.998774,29.365353,355.572608
13:06.0,2770,105.998853,29.365266,355.56986
19:18.0,2770,105.998931,29.365179,355.567112
25:30.0,2770,105.99901,29.365092,355.564364
31:42.0,2770,105.999088,29.365005,355.561616
37:54.0,2770,105.999167,29.364917,355.558868
30:00.0,2856,105.977955,29.342282,425.906326
36:12.0,2856,105.977967,29.342295,425.693099
42:24.0,2856,105.97798,29.342308,425.479872
48:36.0,2856,105.977992,29.34232,425.266646
54:48.0,2856,105.978005,29.342333,425.053419
01:00.0,2856,105.978017,29.342345,424.840192
07:12.0,2856,105.978029,29.342358,424.626966
13:24.0,2856,105.978042,29.342371,424.413739
19:36.0,2856,105.978054,29.342383,424.200512
25:48.0,2856,105.978067,29.342396,423.987285
32:00.0,2856,105.978079,29.342408,423.774059
38:12.0,2856,105.978092,29.342421,423.560832
44:24.0,2856,105.978104,29.342434,423.347605
50:36.0,2856,105.978116,29.342446,423.134379
56:48.0,2856,105.978129,29.342459,422.921152
18:00.0,7871,105.999111,29.366291,339.595452
24:18.0,7871,105.999148,29.366244,339.594086
30:36.0,7871,105.999185,29.366197,339.59272
36:54.0,7871,105.999222,29.366149,339.591355
43:12.0,7871,105.999258,29.366102,339.589989
49:30.0,7871,105.999295,29.366055,339.588623
55:48.0,7871,105.999332,29.366008,339.587257
02:06.0,7871,105.999369,29.36596,339.585892
08:24.0,7871,105.999406,29.365913,339.584526
14:42.0,7871,105.999443,29.365866,339.58316
21:00.0,7871,105.99948,29.365818,339.581795
27:18.0,7871,105.999517,29.365771,339.580429
33:36.0,7871,105.999553,29.365724,339.579063
39:54.0,7871,105.99959,29.365677,339.577697
46:12.0,7871,105.999627,29.365629,339.576332
50:48.0,5840,106.005303,29.355839,387.266224
55:54.0,5840,106.005481,29.355913,387.265663
01:00.0,5840,106.005659,29.355987,387.265102
06:06.0,5840,106.005838,29.356061,387.264541
11:12.0,5840,106.006016,29.356135,387.26398
16:18.0,5840,106.006194,29.356209,387.263419
21:24.0,5840,106.006373,29.356282,387.262858
26:30.0,5840,106.006551,29.356356,387.262297
31:36.0,5840,106.00673,29.35643,387.261736
36:42.0,5840,106.006908,29.356504,387.261176
41:48.0,5840,106.007086,29.356578,387.260615
46:54.0,5840,106.007265,29.356652,387.260054
52:00.0,5840,106.007443,29.356726,387.259493
57:06.0,5840,106.007621,29.3568,387.258932
02:12.0,5840,106.0078,29.356874,387.258371
15:42.0,9908,106.007856,29.358113,362.915867
21:54.0,9908,106.007852,29.358108,362.915846
28:06.0,9908,106.007849,29.358103,362.915825
34:18.0,9908,106.007846,29.358098,362.915804
40:30.0,9908,106.007843,29.358093,362.915783
46:42.0,9908,106.00784,29.358088,362.915762
52:54.0,9908,106.007837,29.358083,362.915741
59:06.0,9908,106.007833,29.358078,362.91572
05:18.0,9908,106.00783,29.358074,362.915699
11:30.0,9908,106.007827,29.358069,362.915678
17:42.0,9908,106.007824,29.358064,362.915657
23:54.0,9908,106.007821,29.358059,362.915636
30:06.0,9908,106.007818,29.358054,362.915615
36:18.0,9908,106.007814,29.358049,362.915594
42:30.0,9908,106.007811,29.358044,362.915573
31:54.0,7217,106.003849,29.354998,385.561388
38:06.0,7217,106.003841,29.354981,385.111742
44:18.0,7217,106.003834,29.354965,384.662097
50:30.0,7217,106.003826,29.354948,384.212452
56:42.0,7217,106.003819,29.354932,383.762806
02:54.0,7217,106.003811,29.354915,383.313161
09:06.0,7217,106.003803,29.354899,382.863516
15:18.0,7217,106.003796,29.354882,382.41387
21:30.0,7217,106.003788,29.354866,381.964225
27:42.0,7217,106.003781,29.35485,381.51458
33:54.0,7217,106.003773,29.354833,381.064934
40:06.0,7217,106.003766,29.354817,380.615289
46:18.0,7217,106.003758,29.3548,380.165644
52:30.0,7217,106.00375,29.354784,379.715998
58:42.0,7217,106.003743,29.354767,379.266353
05:06.0,4641,106.007319,29.37196,354.327453
11:18.0,4641,106.007315,29.371937,354.091642
17:30.0,4641,106.007311,29.371914,353.855831
23:42.0,4641,106.007306,29.371892,353.62002
29:54.0,4641,106.007302,29.371869,353.384209
36:06.0,4641,106.007298,29.371846,353.148398
42:18.0,4641,106.007294,29.371823,352.912587
48:30.0,4641,106.00729,29.371801,352.676776
54:42.0,4641,106.007285,29.371778,352.440965
00:54.0,4641,106.007281,29.371755,352.205154
07:06.0,4641,106.007277,29.371732,351.969343
13:18.0,4641,106.007273,29.37171,351.733532
19:30.0,4641,106.007269,29.371687,351.497721
25:42.0,4641,106.007264,29.371664,351.26191
31:54.0,4641,106.00726,29.371641,351.026099
29:12.0,7971,106.004252,29.358367,381.362035
35:24.0,7971,106.004292,29.358336,381.361741
41:36.0,7971,106.004333,29.358306,381.361448
47:48.0,7971,106.004373,29.358276,381.361154
54:00.0,7971,106.004413,29.358245,381.36086
00:12.0,7971,106.004453,29.358215,381.360566
06:24.0,7971,106.004493,29.358185,381.360272
12:36.0,7971,106.004533,29.358154,381.359978
18:48.0,7971,106.004573,29.358124,381.359685
25:00.0,7971,106.004613,29.358093,381.359391
31:12.0,7971,106.004653,29.358063,381.359097
37:24.0,7971,106.004694,29.358033,381.358803
43:36.0,7971,106.004734,29.358002,381.358509
49:48.0,7971,106.004774,29.357972,381.358215
56:00.0,7971,106.004814,29.357942,381.357922
56:06.0,1781,106.004355,29.356041,592.666476
02:24.0,1781,106.004325,29.356037,592.749877
08:42.0,1781,106.004295,29.356033,592.833279
15:00.0,1781,106.004266,29.356029,592.916681
21:18.0,1781,106.004236,29.356025,593.000082
27:36.0,1781,106.004206,29.356021,593.083484
33:54.0,1781,106.004176,29.356017,593.166885
40:12.0,1781,106.004146,29.356013,593.250287
46:30.0,1781,106.004116,29.356009,593.333688
52:48.0,1781,106.004086,29.356005,593.41709
59:06.0,1781,106.004056,29.356001,593.500492
05:24.0,1781,106.004026,29.355997,593.583893
11:42.0,1781,106.003996,29.355993,593.667295
18:00.0,1781,106.003967,29.355989,593.750696
24:18.0,1781,106.003937,29.355984,593.834098
19:12.0,8566,105.987693,29.356307,358.083038
25:24.0,8566,105.987687,29.356307,358.083211
31:36.0,8566,105.987681,29.356307,358.083384
37:48.0,8566,105.987675,29.356307,358.083556
44:00.0,8566,105.987669,29.356307,358.083729
50:12.0,8566,105.987662,29.356307,358.083901
56:24.0,8566,105.987656,29.356306,358.084074
02:36.0,8566,105.98765,29.356306,358.084247
08:48.0,8566,105.987644,29.356306,358.084419
15:00.0,8566,105.987638,29.356306,358.084592
21:12.0,8566,105.987632,29.356306,358.084764
27:24.0,8566,105.987626,29.356306,358.084937
33:36.0,8566,105.98762,29.356306,358.08511
39:48.0,8566,105.987613,29.356306,358.085282
46:00.0,8566,105.987607,29.356306,358.085455
34:36.0,4334,105.986833,29.37002,382.001175
40:48.0,4334,105.98674,29.370083,382.005403
47:00.0,4334,105.986648,29.370146,382.009631
53:12.0,4334,105.986555,29.370209,382.013858
59:24.0,4334,105.986463,29.370272,382.018086
05:36.0,4334,105.98637,29.370335,382.022314
11:48.0,4334,105.986278,29.370398,382.026541
18:00.0,4334,105.986185,29.370461,382.030769
24:12.0,4334,105.986092,29.370524,382.034997
30:24.0,4334,105.986,29.370587,382.039224
36:36.0,4334,105.985907,29.37065,382.043452
42:48.0,4334,105.985815,29.370713,382.04768
49:00.0,4334,105.985722,29.370776,382.051907
55:12.0,4334,105.98563,29.370838,382.056135
01:24.0,4334,105.985537,29.370901,382.060363
41:06.0,4157,105.98777,29.371942,404.703578
47:18.0,4157,105.98775,29.371945,407.056629
53:30.0,4157,105.98773,29.371948,409.40968
59:42.0,4157,105.98771,29.371951,411.76273
05:54.0,4157,105.98769,29.371954,414.115781
12:06.0,4157,105.98767,29.371957,416.468832
18:18.0,4157,105.98765,29.37196,418.821883
24:30.0,4157,105.98763,29.371963,421.174933
30:42.0,4157,105.98761,29.371966,423.527984
36:54.0,4157,105.987589,29.371969,425.881035
43:06.0,4157,105.987569,29.371972,428.234086
49:18.0,4157,105.987549,29.371975,430.587136
55:30.0,4157,105.987529,29.371978,432.940187
01:42.0,4157,105.987509,29.371981,435.293238
07:54.0,4157,105.987489,29.371984,437.646289
44:18.0,245,105.998678,29.367614,356.1506
50:30.0,245,105.998648,29.367597,356.156919
56:42.0,245,105.998618,29.367579,356.163238
02:54.0,245,105.998588,29.367561,356.169557
09:06.0,245,105.998558,29.367543,356.175875
15:18.0,245,105.998528,29.367525,356.182194
21:30.0,245,105.998498,29.367507,356.188513
27:42.0,245,105.998468,29.36749,356.194831
33:54.0,245,105.998438,29.367472,356.20115
40:06.0,245,105.998408,29.367454,356.207469
46:18.0,245,105.998378,29.367436,356.213788
52:30.0,245,105.998348,29.367418,356.220106
58:42.0,245,105.998318,29.367401,356.226425
04:54.0,245,105.998288,29.367383,356.232744
11:06.0,245,105.998258,29.367365,356.239063
31:06.0,18,106.011597,29.357351,355.75325
37:18.0,18,106.011581,29.357349,355.753132
43:30.0,18,106.011565,29.357346,355.753014
49:42.0,18,106.01155,29.357343,355.752896
55:54.0,18,106.011534,29.35734,355.752778
02:06.0,18,106.011518,29.357337,355.75266
08:18.0,18,106.011503,29.357334,355.752542
14:30.0,18,106.011487,29.357331,355.752423
20:42.0,18,106.011471,29.357328,355.752305
26:54.0,18,106.011456,29.357325,355.752187
33:06.0,18,106.01144,29.357322,355.752069
39:18.0,18,106.011424,29.357319,355.751951
45:30.0,18,106.011409,29.357316,355.751833
51:42.0,18,106.011393,29.357313,355.751715
57:54.0,18,106.011378,29.357311,355.751597
56:54.0,2139,106.007454,29.372725,357.408697
03:12.0,2139,106.007409,29.372719,356.091481
09:30.0,2139,106.007364,29.372712,354.774264
15:48.0,2139,106.007319,29.372706,353.457048
22:06.0,2139,106.007274,29.372699,352.139832
28:24.0,2139,106.007229,29.372693,350.822616
34:42.0,2139,106.007184,29.372686,349.5054
41:00.0,2139,106.007139,29.37268,348.188184
47:18.0,2139,106.007094,29.372673,346.870967
53:36.0,2139,106.007049,29.372667,345.553751
59:54.0,2139,106.007004,29.372661,344.236535
06:12.0,2139,106.006959,29.372654,342.919319
12:30.0,2139,106.006914,29.372648,341.602103
18:48.0,2139,106.006869,29.372641,340.284886
25:06.0,2139,106.006824,29.372635,338.96767
20:36.0,7393,106.009861,29.365328,388.331598
26:48.0,7393,106.009889,29.36541,388.333115
33:00.0,7393,106.009917,29.365492,388.334633
39:12.0,7393,106.009946,29.365573,388.336151
45:24.0,7393,106.009974,29.365655,388.337669
51:36.0,7393,106.010003,29.365737,388.339187
57:48.0,7393,106.010031,29.365819,388.340705
04:00.0,7393,106.010059,29.365901,388.342223
10:12.0,7393,106.010088,29.365982,388.343741
16:24.0,7393,106.010116,29.366064,388.345258
22:36.0,7393,106.010144,29.366146,388.346776
28:48.0,7393,106.010173,29.366228,388.348294
35:00.0,7393,106.010201,29.36631,388.349812
41:12.0,7393,106.010229,29.366391,388.35133
47:24.0,7393,106.010258,29.366473,388.352848
34:48.0,1243,105.993192,29.352706,391.67666
41:00.0,1243,105.993247,29.352743,391.610152
47:12.0,1243,105.993303,29.352781,391.543644
53:24.0,1243,105.993358,29.352819,391.477136
59:36.0,1243,105.993414,29.352856,391.410628
05:48.0,1243,105.993469,29.352894,391.34412
12:00.0,1243,105.993525,29.352932,391.277613
18:12.0,1243,105.99358,29.352969,391.211105
24:24.0,1243,105.993636,29.353007,391.144597
30:36.0,1243,105.993691,29.353045,391.078089
36:48.0,1243,105.993747,29.353082,391.011581
43:00.0,1243,105.993802,29.35312,390.945073
49:12.0,1243,105.993858,29.353158,390.878565
55:24.0,1243,105.993913,29.353195,390.812058
01:36.0,1243,105.993969,29.353233,390.74555
44:06.0,8760,105.978758,29.354442,435.849289
50:18.0,8760,105.978754,29.354442,435.849458
56:30.0,8760,105.97875,29.354442,435.849628
02:42.0,8760,105.978746,29.354442,435.849798
08:54.0,8760,105.978742,29.354441,435.849968
15:06.0,8760,105.978738,29.354441,435.850138
21:18.0,8760,105.978734,29.354441,435.850307
27:30.0,8760,105.97873,29.35444,435.850477
33:42.0,8760,105.978726,29.35444,435.850647
39:54.0,8760,105.978722,29.35444,435.850817
46:06.0,8760,105.978718,29.354439,435.850987
52:18.0,8760,105.978713,29.354439,435.851156
58:30.0,8760,105.978709,29.354439,435.851326
04:42.0,8760,105.978705,29.354439,435.851496
10:54.0,8760,105.978701,29.354438,435.851666
50:48.0,346,106.007302,29.361354,457.569972
57:00.0,346,106.00733,29.361296,453.358946
03:12.0,346,106.007357,29.361237,449.14792
09:24.0,346,106.007384,29.361179,444.936895
15:36.0,346,106.007412,29.361121,440.725869
21:48.0,346,106.007439,29.361062,436.514843
28:00.0,346,106.007466,29.361004,432.303817
34:12.0,346,106.007494,29.360945,428.092792
40:24.0,346,106.007521,29.360887,423.881766
46:36.0,346,106.007548,29.360829,419.67074
52:48.0,346,106.007576,29.36077,415.459714
59:00.0,346,106.007603,29.360712,411.248688
05:12.0,346,106.00763,29.360654,407.037663
11:24.0,346,106.007658,29.360595,402.826637
17:36.0,346,106.007685,29.360537,398.615611
52:42.0,4829,106.000374,29.359712,355.882094
58:54.0,4829,106.000335,29.359732,355.882569
05:06.0,4829,106.000295,29.359752,355.883044
11:18.0,4829,106.000256,29.359772,355.883518
17:30.0,4829,106.000217,29.359792,355.883993
23:42.0,4829,106.000178,29.359812,355.884468
29:54.0,4829,106.000138,29.359832,355.884943
36:06.0,4829,106.000099,29.359852,355.885418
42:18.0,4829,106.00006,29.359872,355.885893
48:30.0,4829,106.000021,29.359892,355.886368
54:42.0,4829,105.999982,29.359912,355.886843
00:54.0,4829,105.999942,29.359932,355.887318
07:06.0,4829,105.999903,29.359952,355.887792
13:18.0,4829,105.999864,29.359972,355.888267
19:30.0,4829,105.999825,29.359992,355.888742
54:18.0,2217,105.98882,29.353438,415.509813
00:30.0,2217,105.988749,29.353193,415.473555
06:42.0,2217,105.988679,29.352949,415.437296
12:54.0,2217,105.988608,29.352704,415.401038
19:06.0,2217,105.988537,29.352459,415.36478
25:18.0,2217,105.988467,29.352215,415.328521
31:30.0,2217,105.988396,29.35197,415.292263
37:42.0,2217,105.988325,29.351726,415.256005
43:54.0,2217,105.988255,29.351481,415.219747
50:06.0,2217,105.988184,29.351236,415.183488
56:18.0,2217,105.988114,29.350992,415.14723
02:30.0,2217,105.988043,29.350747,415.110972
08:42.0,2217,105.987972,29.350502,415.074713
14:54.0,2217,105.987902,29.350258,415.038455
21:06.0,2217,105.987831,29.350013,415.002197
50:48.0,9579,106.013901,29.356288,387.171761
57:00.0,9579,106.013956,29.356287,387.17232
03:12.0,9579,106.014011,29.356285,387.17288
09:24.0,9579,106.014066,29.356284,387.173439
15:36.0,9579,106.014121,29.356283,387.173999
21:48.0,9579,106.014176,29.356282,387.174558
28:00.0,9579,106.014231,29.35628,387.175118
34:12.0,9579,106.014286,29.356279,387.175677
40:24.0,9579,106.014341,29.356278,387.176237
46:36.0,9579,106.014396,29.356277,387.176796
52:48.0,9579,106.014451,29.356275,387.177356
59:00.0,9579,106.014506,29.356274,387.177915
05:12.0,9579,106.014561,29.356273,387.178475
11:24.0,9579,106.014616,29.356272,387.179034
17:36.0,9579,106.014671,29.35627,387.179594
46:30.0,3723,106.00787,29.358162,361.529159
52:42.0,3723,106.007864,29.358153,361.529119
58:54.0,3723,106.007859,29.358144,361.529079
05:06.0,3723,106.007853,29.358135,361.529039
11:18.0,3723,106.007847,29.358126,361.528999
17:30.0,3723,106.007841,29.358117,361.528959
23:42.0,3723,106.007835,29.358108,361.528918
29:54.0,3723,106.00783,29.358098,361.528878
36:06.0,3723,106.007824,29.358089,361.528838
42:18.0,3723,106.007818,29.35808,361.528798
48:30.0,3723,106.007812,29.358071,361.528758
54:42.0,3723,106.007806,29.358062,361.528718
00:54.0,3723,106.0078,29.358053,361.528678
07:06.0,3723,106.007795,29.358044,361.528638
13:18.0,3723,106.007789,29.358034,361.528598
52:42.0,4417,106.005711,29.356998,373.88889
58:54.0,4417,106.005772,29.356967,373.888728
05:06.0,4417,106.005833,29.356936,373.888566
11:18.0,4417,106.005894,29.356905,373.888403
17:30.0,4417,106.005955,29.356874,373.888241
23:42.0,4417,106.006017,29.356842,373.888078
29:54.0,4417,106.006078,29.356811,373.887916
36:06.0,4417,106.006139,29.35678,373.887753
42:18.0,4417,106.0062,29.356749,373.887591
48:30.0,4417,106.006261,29.356718,373.887428
54:42.0,4417,106.006323,29.356686,373.887266
00:54.0,4417,106.006384,29.356655,373.887103
07:06.0,4417,106.006445,29.356624,373.886941
13:18.0,4417,106.006506,29.356593,373.886778
19:30.0,4417,106.006567,29.356562,373.886616
44:30.0,2260,105.979218,29.344476,394.490728
50:42.0,2260,105.979219,29.344465,393.933574
56:54.0,2260,105.97922,29.344454,393.376421
03:06.0,2260,105.979222,29.344443,392.819268
09:18.0,2260,105.979223,29.344432,392.262115
15:30.0,2260,105.979224,29.344421,391.704962
21:42.0,2260,105.979225,29.34441,391.147809
27:54.0,2260,105.979227,29.344399,390.590656
34:06.0,2260,105.979228,29.344388,390.033502
40:18.0,2260,105.979229,29.344377,389.476349
46:30.0,2260,105.97923,29.344366,388.919196
52:42.0,2260,105.979231,29.344356,388.362043
58:54.0,2260,105.979233,29.344345,387.80489
05:06.0,2260,105.979234,29.344334,387.247737
11:18.0,2260,105.979235,29.344323,386.690584
50:00.0,6847,105.98316,29.352829,405.224299
56:12.0,6847,105.983136,29.352825,405.225166
02:24.0,6847,105.983112,29.352822,405.226032
08:36.0,6847,105.983088,29.352818,405.226898
14:48.0,6847,105.983064,29.352814,405.227765
21:00.0,6847,105.98304,29.352811,405.228631
27:12.0,6847,105.983016,29.352807,405.229497
33:24.0,6847,105.982991,29.352803,405.230364
39:36.0,6847,105.982967,29.352799,405.23123
45:48.0,6847,105.982943,29.352796,405.232097
52:00.0,6847,105.982919,29.352792,405.232963
58:12.0,6847,105.982895,29.352788,405.233829
04:24.0,6847,105.982871,29.352785,405.234696
10:36.0,6847,105.982847,29.352781,405.235562
16:48.0,6847,105.982823,29.352777,405.236428
55:30.0,3944,106.000466,29.348481,368.484194
01:48.0,3944,106.000437,29.348423,368.28923
08:06.0,3944,106.000408,29.348365,368.094267
14:24.0,3944,106.00038,29.348308,367.899303
20:42.0,3944,106.000351,29.34825,367.70434
27:00.0,3944,106.000322,29.348192,367.509376
