ts,id,tra_id,x,y,z
13:36.2,2475,379,105.98353148845578,29.369157649660192,427.14896929170936
13:42.4,2475,379,105.98365514217876,29.369090096041468,427.14307816233486
13:48.6,2475,379,105.98365514217876,29.369090096041468,427.14307816233486
13:31.3,1355,380,105.98872884994763,29.34297442896714,380.04201478138566
13:37.5,1355,380,105.98861937085363,29.342892679043214,380.04708191379905
13:43.8,1355,380,105.9885288950597,29.342825119043557,380.05129262804985
13:50.0,1355,380,105.9885288950597,29.342825119043557,380.05129262804985
13:31.6,7476,381,105.99388954476208,29.346918055730335,392.68416041042656
13:31.9,8942,382,105.97875335085972,29.34041098298022,458.18551506008953
13:31.9,1564,383,105.99454600359275,29.3493246828478,396.6062517911196
13:37.8,1564,383,105.99418491849043,29.349114322990786,396.6158189792186
13:44.1,1564,383,105.99387537328477,29.348933987618384,396.62424212135375
13:50.3,1564,383,105.99387537328477,29.348933987618384,396.62424212135375
13:56.4,1564,383,105.99387537328477,29.348933987618384,396.62424212135375
14:02.7,1564,383,105.99387537328477,29.348933987618384,396.62424212135375
13:32.1,2786,384,105.98956928010716,29.348362509372173,385.84955522045493
13:38.4,2786,384,105.98956928010716,29.348362509372173,385.84955522045493
13:32.4,437,385,106.01237286189455,29.35842865951373,365.83187830168754
13:48.1,4532,385,106.00750243815492,29.358298943496553,365.84506583958864
13:32.7,56,386,105.99231808438599,29.352246760265256,395.936691660434
13:32.7,1243,387,105.99226230337777,29.352062616379786,388.4727630550042
13:32.7,2918,388,105.99222297100958,29.352295479764205,392.8480215398595
13:33.7,9586,389,106.0453317882638,29.360497825378,473.5110663836822
13:34.0,7766,390,106.00741081233424,29.372561886277353,363.58476237021387
13:34.6,6007,391,106.00964419381316,29.37270143173118,402.88987845927477
13:40.5,6007,391,106.00966744126845,29.372833392149694,402.8941424712539
13:46.8,6007,391,106.00968751986404,29.372947364769544,402.8978530028835
13:52.9,6007,391,106.00968751986404,29.372947364769544,402.8978530028835
13:59.1,6007,391,106.00968751986404,29.372947364769544,402.8978530028835
13:36.5,9686,392,105.9962441873269,29.361794398833073,354.96048647072166
13:37.5,7476,393,105.9940750859051,29.34621590128567,380.37292305380106
13:38.1,8942,394,105.9792332772526,29.34009435954589,443.87801183387637
13:38.3,247,395,106.01296526885601,29.360040601758502,341.51164055336267
13:44.0,247,395,106.01290931153925,29.360008128069346,341.5109073445201
13:50.2,247,395,106.01286144280097,29.359980348386888,341.5102854091674
13:56.4,247,395,106.01286144280097,29.359980348386888,341.5102854091674
14:02.7,247,395,106.01286144280097,29.359980348386888,341.5102854091674
13:38.6,437,396,106.01242668916485,29.35847424321604,356.68451209086925
13:44.9,437,396,106.01248885147919,29.3584965114544,356.68512086570263
13:51.0,437,396,106.012541919194,29.35851552172823,356.6856458503753
13:57.2,437,396,106.012541919194,29.35851552172823,356.6856458503753
13:38.9,1243,397,105.99261188059512,29.35258571633516,391.57861300650984
13:45.1,1243,397,105.99297552470448,29.352684958267368,391.57036550343037
13:51.3,1243,397,105.993286042046,29.35276970046197,391.56349264923483
13:57.5,1243,397,105.993286042046,29.35276970046197,391.56349264923483
14:03.8,1243,397,105.993286042046,29.35276970046197,391.56349264923483
14:10.0,1243,397,105.993286042046,29.35276970046197,391.56349264923483
14:16.2,1243,397,105.993286042046,29.35276970046197,391.56349264923483
14:22.4,1243,397,105.993286042046,29.35276970046197,391.56349264923483
14:28.6,1243,397,105.993286042046,29.35276970046197,391.56349264923483
13:39.2,56,398,105.99257787500487,29.35276571206618,397.7665794501081
13:40.0,9586,399,106.04526379059469,29.360436244656267,480.1497507430613
13:40.2,7766,400,106.00738358389731,29.372505512637648,365.71810231078416
13:42.7,9686,401,105.9960015279947,29.36203369955871,361.6118056848645
13:48.9,9686,401,105.9956244176149,29.362228925438902,361.6200607875362
13:55.1,9686,401,105.9953250040294,29.36238392725281,361.62681716121733
14:01.3,9686,401,105.9953250040294,29.36238392725281,361.62681716121733
13:42.7,3759,402,105.99605723919305,29.36199377443347,366.32927013374865
13:42.7,7915,403,105.99896277778303,29.34575426557568,357.52889965754
13:48.9,7915,403,105.99898296413615,29.345781886677194,357.5280958348885
13:55.1,7915,403,105.99899888698502,29.345803673988915,357.52746325265616
14:01.3,7915,403,105.99899888698502,29.345803673988915,357.52746325265616
13:43.2,9002,404,105.99944892529071,29.36164873553576,359.3136374214664
13:49.4,9002,404,105.99930712823179,29.361749213751438,359.3162081418559
13:55.6,9002,404,105.99919441123313,29.361829085418965,359.3182867709547
14:01.9,9002,404,105.99919441123313,29.361829085418965,359.3182867709547
13:43.5,7476,405,105.99415033194535,29.34559645529217,382.2868016604334
13:44.1,1442,406,105.98195619656552,29.386860856626807,461.7291464274749
13:50.3,1442,406,105.98185311381268,29.386987073966583,461.74037404265255
13:44.1,8942,407,105.97941621565516,29.339730852156368,429.1876715645194
13:44.3,1711,408,105.98568924569604,29.3848231386309,431.00777707621455
13:50.5,1711,408,105.98561295048857,29.384925725861407,431.01579879038036
13:56.7,1711,408,105.98554956335353,29.385010956589294,431.0224853530526
13:44.3,9991,409,105.9949533534848,29.349461509526776,364.29098177701235
13:50.5,9991,409,105.99492346213432,29.34944384179747,364.29174404218793
13:56.7,9991,409,105.99489894720558,29.349429351872978,364.29237063601613
14:03.0,9991,409,105.99489894720558,29.349429351872978,364.29237063601613
14:09.1,9991,409,105.99489894720558,29.349429351872978,364.29237063601613
14:15.3,9991,409,105.99489894720558,29.349429351872978,364.29237063601613
13:45.4,4099,410,106.01168281312215,29.357715439056086,337.35336110088974
13:51.6,4099,410,106.01151647865221,29.357672561176216,337.3520743455738
13:57.8,4099,410,106.01137878726865,29.357637066757903,337.3510427782312
13:45.4,56,411,105.99267224195121,29.35336360165779,391.2322563268244
13:46.2,9586,412,106.04520692493742,29.360468527983908,469.8050991455093
13:46.5,7766,413,106.00744602021446,29.372449066839845,361.1325812181458
13:48.1,6359,414,106.00750243815492,29.358298943496553,365.84506583958864
13:54.3,4532,414,106.00746915962362,29.35821363091405,365.8447334431112
14:00.5,4532,414,106.00744119196953,29.35814193313761,365.8444662466645
14:06.7,4532,414,106.00744119196953,29.35814193313761,365.8444662466645
13:49.7,7476,415,105.99428771005009,29.344997843935758,386.7388078123331
13:50.3,3079,416,105.99449905088669,29.367975239089063,329.0795773761347
13:50.3,8942,417,105.97968303417304,29.339131712621576,430.6787139195949
13:50.8,1807,418,106.00417712500538,29.354990152460186,387.10297075938433
13:52.4,9586,419,106.04514841408351,29.360468214764268,461.24216548819095
13:52.7,7766,420,106.00751472983383,29.37239299588374,364.0621846122667
13:52.9,2506,421,105.98800460383832,29.358631228908898,369.75307911261916
13:59.2,2506,421,105.98807297914209,29.358623298510846,369.75115263741463
14:05.4,2506,421,105.98813205462783,29.35861644670779,369.7494938420132
13:55.6,7476,422,105.99458863623438,29.344485305826712,388.45002457872033
13:56.4,1442,423,105.981665277039,29.386672317235526,474.4844962256029
13:56.5,8942,424,105.98003329261282,29.338595875331997,438.56175211351365
13:56.7,3079,425,105.99583161149708,29.368051099274123,315.64940371364355
13:56.7,1807,426,106.00424293197531,29.354981461573438,386.52705300878733
14:03.0,1807,426,106.00428849617806,29.35500785154955,386.52680923137814
13:58.1,2493,427,105.99348691262105,29.353992348243338,387.4499448630959
13:58.6,9586,428,106.04512967780634,29.360344674200807,471.3958875220269
13:58.9,7766,429,106.00748018061104,29.372315951289096,360.8475798834115
14:05.1,7766,429,106.00747609996844,29.37222324596974,360.8447387414053
14:11.3,7766,429,106.00747275478172,29.372147248841333,360.8424220746383
14:17.5,7766,429,106.00747275478172,29.372147248841333,360.8424220746383
14:23.8,7766,429,106.00747275478172,29.372147248841333,360.8424220746383
14:29.9,7766,429,106.00747275478172,29.372147248841333,360.8424220746383
14:36.2,7766,429,106.00747275478172,29.372147248841333,360.8424220746383
14:48.6,7766,429,106.00747275478172,29.372147248841333,360.8424220746383
14:01.9,7476,430,105.99493173924785,29.34418651633523,361.4940770249814
14:02.7,2633,431,106.01482197767427,29.362374074664828,354.55842526163906
14:02.7,1442,432,105.98149659522065,29.386548419956096,491.1621336871758
14:02.7,8942,433,105.9803546689119,29.337956833183075,422.4906484372914
14:08.6,8942,433,105.98014313200576,29.337808740815845,422.5042622629553
14:14.8,8942,433,105.97996992980461,29.33768748516737,422.51548985391855
14:21.1,8942,433,105.97996992980461,29.33768748516737,422.51548985391855
14:27.3,8942,433,105.97996992980461,29.33768748516737,422.51548985391855
14:33.4,8942,433,105.97996992980461,29.33768748516737,422.51548985391855
14:39.7,8942,433,105.97996992980461,29.33768748516737,422.51548985391855
14:45.9,8942,433,105.97996992980461,29.33768748516737,422.51548985391855
14:52.1,8942,433,105.97996992980461,29.33768748516737,422.51548985391855
14:02.7,1071,434,105.98019320660086,29.338120192905503,433.59283040463924
14:03.2,3079,435,105.99711346545966,29.36807540712159,308.93004584591836
14:03.5,437,436,106.01258342792286,29.358693569328757,354.07932266779244
14:09.7,437,436,106.01263103734966,29.358711963317894,354.07981243450195
14:04.0,5871,437,106.01201733167484,29.358258572297757,342.2858423264697
14:04.3,2493,438,105.99383606976706,29.354374449569903,386.6510722953826
14:04.6,9586,439,106.04508067871528,29.360259634130177,478.5463872086257
14:04.6,4520,440,106.00010752694165,29.355706754104602,347.02580056060106
14:10.5,4520,440,106.00014194371842,29.355710597833575,347.0254565682262
14:16.7,4520,440,106.0001713151086,29.355713878077225,347.0251644104719
14:22.9,4520,440,106.0001713151086,29.355713878077225,347.0251644104719
14:29.1,4520,440,106.0001713151086,29.355713878077225,347.0251644104719
14:35.3,4520,440,106.0001713151086,29.355713878077225,347.0251644104719
14:05.4,6007,441,106.00744296473017,29.37294241122622,378.1674206973985
14:11.0,6007,441,106.00744118619474,29.372898045728654,378.16600544936955
14:07.5,9686,442,105.99493261910368,29.362927709410986,350.8095799246803
14:13.7,9686,442,105.9945017691285,29.36316313436441,350.8202610053122
14:08.1,7476,443,105.99545268654738,29.34379970829056,362.30539746023715
14:08.3,2252,444,105.99261778237515,29.368224878400362,357.1116277575493
14:08.3,2917,445,105.99453494940632,29.367229856723828,898.849505183287
14:08.6,2633,446,106.01510003792399,29.363018331065092,372.0933769699186
14:08.6,7278,447,105.9944573867229,29.368233853620627,414.7217372721061
14:08.9,1442,448,105.98148288123528,29.386553565798184,468.78177539724857
14:09.2,1807,449,106.00421170551225,29.35469589126546,388.99199345707893
14:09.4,3079,450,105.9977239587979,29.367341578070864,308.9056223463267
14:15.6,3079,450,105.99819434354734,29.366776154089884,308.88788988627493
14:21.9,3079,450,105.99819434354734,29.366776154089884,308.88788988627493
14:28.1,3079,450,105.99819434354734,29.366776154089884,308.88788988627493
14:34.3,3079,450,105.99819434354734,29.366776154089884,308.88788988627493
14:40.5,3079,450,105.99819434354734,29.366776154089884,308.88788988627493
14:09.7,5871,451,106.01197982837284,29.35834012432362,342.96259343996644
14:15.9,5871,451,106.01187184374055,29.358300901406167,342.96163114812225
14:22.1,5871,451,106.01177860151864,29.358267033233243,342.960816484876
14:28.3,5871,451,106.01177860151864,29.358267033233243,342.960816484876
14:09.7,71,452,106.01291295634385,29.3596029181062,339.7890904545784
14:09.7,8013,453,106.00154689415291,29.354065886425587,348.84089310932904
14:15.6,8013,453,106.00157880495622,29.354080432040913,348.8405801318586
14:21.9,8013,453,106.00160518825463,29.35409245809433,348.84032281301916
14:28.1,8013,453,106.00160518825463,29.35409245809433,348.84032281301916
14:34.3,8013,453,106.00160518825463,29.35409245809433,348.84032281301916
14:11.0,9586,454,106.04502214748165,29.360259304332704,471.02314389590174
14:11.0,2493,455,105.99391471006818,29.355030479099405,382.4805806875229
14:13.5,7114,456,105.99072804514154,29.363409132889846,370.3205803632736
14:19.7,7114,456,105.9905659088106,29.36347938148459,370.32539478037506
14:25.9,7114,456,105.99043527307488,29.363535981643842,370.32930901274085
14:14.0,7476,457,105.9959848665787,29.343540980872707,414.91593322437257
14:14.3,2917,458,105.99381906843999,29.36785975287445,898.8763533141464
14:14.5,2252,459,105.99221723094189,29.36825838626621,359.0961278639734
14:14.8,2633,460,106.01554827400493,29.363530801368615,331.69712173752487
14:14.8,7278,461,105.99374992213433,29.36891004490331,414.7508403901011
14:15.1,1442,462,105.98152289033295,29.386557783497317,454.1662416588515
14:15.1,1807,463,106.00421666986202,29.354439640020413,391.09095196891576
14:20.8,1807,463,106.0037857529474,29.354101596813855,391.0941487941891
14:15.9,437,464,106.0125719969617,29.358919875038072,348.629520714283
14:16.4,71,465,106.01354902470648,29.358902840207453,349.60911996103823
14:22.7,71,465,106.01371578094408,29.358963229149815,349.6110972557217
14:28.9,71,465,106.0138481151356,29.359011152326318,349.6127006439492
14:16.4,1421,466,105.99655406256463,29.39030585686432,422.7714575091377
14:22.7,1421,466,105.99657201107878,29.390246468823896,422.7673003869131
14:28.9,1421,466,105.99658685527763,29.390197352287014,422.7638677749783
14:17.0,9496,467,106.00621471725422,29.36394205576075,401.02168649528176
14:23.2,9496,467,106.00621133246607,29.36398674311963,401.0223388299346
14:29.4,9496,467,106.00620845081882,29.36402478777509,401.02289725188166
14:35.6,9496,467,106.00620845081882,29.36402478777509,401.02289725188166
14:17.2,9586,468,106.0449783173983,29.360280268540897,464.23090574052185
14:17.2,2493,469,105.99397287656195,29.355682083667556,373.19940568320453
14:17.5,7046,470,106.0075490403414,29.37279967739552,367.25463546905667
14:17.5,6007,471,106.00748341487837,29.372834509228028,359.11983546521515
14:20.0,9686,472,105.99425526915506,29.36348531046016,400.1738441362977
14:26.2,9686,472,105.99377864936639,29.36375287293037,400.1865407554433
14:32.4,9686,472,105.99340024027862,29.36396530014424,400.19695867970586
14:20.2,7476,473,105.99657240162594,29.343170561692258,386.1919582374394
14:26.2,7476,473,105.99653202220891,29.34311802456866,386.19392117578536
14:20.5,2917,474,105.99319646027841,29.368407569786044,898.9009426897392
14:20.8,2252,475,105.99185354546347,29.36823669046684,362.1967716412619
14:21.0,2633,476,106.01569682769828,29.36425631862018,353.49054824281484
14:21.0,7278,477,105.9931780751487,29.369456604203908,414.77555099036545
14:27.2,7278,477,105.9931780751487,29.369456604203908,414.77555099036545
14:33.4,7278,477,105.9931780751487,29.369456604203908,414.77555099036545
14:39.7,7278,477,105.9931780751487,29.369456604203908,414.77555099036545
14:21.0,87,478,106.00352058582546,29.359783630504275,358.21129615511745
14:27.0,87,478,106.00341017484816,29.359896413345936,358.21257632691413
14:32.9,87,478,106.00331988346068,29.359988644131803,358.2136548925191
14:21.3,1442,479,105.98143695616228,29.386518398812544,448.46442325320095
14:22.1,437,480,106.0125965681732,29.358930674991964,346.2655339855701
14:22.9,6466,481,106.01206223768364,29.35732367936834,351.28223075158894
14:23.5,9586,482,106.04490961016062,29.360293387769097,457.6495803175494
14:29.7,9586,482,106.04484121852308,29.36028650727176,457.64568083919585
14:23.8,7046,483,106.00741399825104,29.372570407978884,368.4366019386798
14:29.9,7046,483,106.00740076497215,29.3722329604802,368.42617697734386
14:23.8,6007,484,106.00733543376944,29.372567806828155,368.1267539607361
14:30.0,6007,484,106.00732384209263,29.372230313522643,368.1163321463391
14:36.2,6007,484,106.00731422272509,29.371950242575643,368.107851001434
14:48.6,6007,484,106.00731422272509,29.371950242575643,368.107851001434
14:54.8,6007,484,106.00731422272509,29.371950242575643,368.107851001434
14:23.8,2493,485,105.99398569058567,29.356361809335496,366.7715810537338
14:25.4,9556,486,105.99635015128943,29.35979437018091,2030.5517100477591
14:26.7,2917,487,105.99124923649647,29.366908631340117,970.2101172776893
14:26.7,2252,488,105.99146444905591,29.36823053570431,368.1039078691974
14:32.9,2252,488,105.99119926708971,29.368434409651236,368.11464511509985
14:39.1,2252,488,105.99098013368406,29.368602880093054,368.1236568707973
14:45.3,2252,488,105.99098013368406,29.368602880093054,368.1236568707973
14:51.5,2252,488,105.99098013368406,29.368602880093054,368.1236568707973
14:57.8,2252,488,105.99098013368406,29.368602880093054,368.1236568707973
15:04.0,2252,488,105.99098013368406,29.368602880093054,368.1236568707973
15:10.2,2252,488,105.99098013368406,29.368602880093054,368.1236568707973
14:27.0,2633,489,106.01528390890934,29.36467536832804,351.3930161166936
14:27.0,7823,490,106.01528390890934,29.36467536832804,351.3930161166936
14:27.2,580,490,106.01528390890934,29.36467536832804,351.3930161166936
14:32.9,2633,490,106.01515616261884,29.364551821138495,351.3894731765613
14:32.9,580,490,106.01515616261884,29.364551821138495,351.3894731765613
14:39.1,2633,490,106.01504983794516,29.36444899110127,351.3865652
14:45.3,2633,490,106.01504983794516,29.36444899110127,351.3865652
14:51.5,2633,490,106.01504983794516,29.36444899110127,351.3865652
14:57.8,2633,490,106.01504983794516,29.36444899110127,351.3865652
15:04.0,2633,490,106.01504983794516,29.36444899110127,351.3865652
15:10.2,2633,490,106.01504983794516,29.36444899110127,351.3865652
15:16.4,2633,490,106.01504983794516,29.36444899110127,351.3865652
14:27.0,1807,491,106.00391545405415,29.353145586221125,398.19149668700993
14:32.6,1807,491,106.00331536004776,29.35245337351733,398.1991954110563
14:38.6,1807,491,106.00284150169944,29.35190676597232,398.20630564633757
14:44.8,1807,491,106.00284150169944,29.35190676597232,398.20630564633757
14:51.0,1807,491,106.00284150169944,29.35190676597232,398.20630564633757
14:57.2,1807,491,106.00284150169944,29.35190676597232,398.20630564633757
15:03.4,1807,491,106.00284150169944,29.35190676597232,398.20630564633757
14:27.5,1442,492,105.98131867855915,29.386447480641067,462.64260727446526
14:28.3,437,493,106.012613396835,29.358977172876976,345.51269325520843
14:28.3,1372,494,106.00290817157678,29.361992864524368,340.52646464668214
14:33.7,1372,494,106.00296067599938,29.36191777050982,340.52536672446877
14:39.9,1372,494,106.00300440433145,29.361855228325346,340.524463750422
14:29.1,6466,495,106.01206012825766,29.357286022247262,349.87791183497757
14:35.3,6466,495,106.01199247093079,29.35727533279787,349.8773705661297
14:30.2,2493,496,105.99412390322509,29.35680297646382,356.9960305513814
14:36.4,2493,496,105.99481406078075,29.35678387118924,356.98346473742276
14:31.6,9556,497,105.99477329631361,29.360299505295586,2030.5813656467944
14:32.4,7476,498,105.99792490177222,29.342721456289812,384.0123074632138
14:32.6,2917,499,105.99044294452234,29.367451317644765,970.2403614018112
14:32.6,4789,500,106.00198285162755,29.359557025981523,359.1897830404341
14:33.7,1442,501,105.9808798719199,29.386143193961153,478.5997487241402
14:39.7,1442,501,105.98098769346507,29.38601964626765,478.5885511646047
14:34.5,437,502,106.01261810205037,29.359003959899383,342.99508738331497
14:40.8,437,502,106.01266652302921,29.359025131399342,342.9956115046516
14:34.5,5871,503,106.01188457866064,29.358344450506706,343.4484434807673
14:34.8,4926,504,106.01306084385246,29.358550362102573,352.37579784262925
14:40.8,4926,504,106.01324908377711,29.35861326515974,352.3778291111812
14:34.8,71,505,106.01353269812269,29.35883372759088,352.37391264457256
14:34.8,1474,506,106.002002034126,29.354811417865722,349.2091631172225
14:44.8,9686,506,105.99244898031041,29.363872059143944,349.2050841152668
14:50.7,9686,506,105.99199964519498,29.364104632964427,349.21813690289855
14:53.4,1474,506,106.00206443470937,29.354832836467846,349.20865783374757
14:59.7,1474,506,106.00206443470937,29.354832836467846,349.20865783374757
15:05.9,1474,506,106.00206443470937,29.354832836467846,349.20865783374757
14:35.9,9586,507,106.04486208879786,29.3602302543708,465.32431325130165
14:54.3,9586,507,106.04476745154815,29.360220878413948,465.31892803963274
14:36.2,1246,508,106.00718593103679,29.364068083591945,394.1304365294054
14:48.6,1246,508,106.00719187495572,29.364180147117633,394.1321034654975
14:37.8,9556,509,105.99352651602435,29.360698886405252,2030.6077636415139
14:50.2,9556,509,105.99352651602435,29.360698886405252,2030.6077636415139
14:38.3,7476,510,105.99844957435565,29.342540887921988,374.79573904629797
14:44.3,7476,510,105.99848292460156,29.342596575295353,374.79383354913443
14:38.6,9686,511,105.99314293308653,29.36401998663546,406.8330832486972
14:38.6,4789,512,106.00130084713095,29.359598965663302,364.10772072151303
14:38.9,2917,513,105.9897668492568,29.367906364971507,970.2669009771198
14:45.1,2917,513,105.9897668492568,29.367906364971507,970.2669009771198
14:51.3,2917,513,105.9897668492568,29.367906364971507,970.2669009771198
14:39.1,8645,514,106.00781626148746,29.357806421882636,360.5619884515181
14:45.1,8645,514,106.00771687322862,29.357676269448174,360.56151924468577
14:51.3,8645,514,106.00763715012643,29.35757186893623,360.5611771065742
14:57.5,8645,514,106.00763715012643,29.35757186893623,360.5611771065742
15:03.7,8645,514,106.00763715012643,29.35757186893623,360.5611771065742
15:09.9,8645,514,106.00763715012643,29.35757186893623,360.5611771065742
14:39.2,87,515,106.00257077293519,29.358623128780327,344.3636063365266
14:40.8,5871,516,106.01193301295478,29.35833529295051,343.0469402289018
14:53.2,5871,516,106.01219099142791,29.35842960695208,343.0493045616895
14:59.4,5871,516,106.01219099142791,29.35842960695208,343.0493045616895
14:44.3,87,517,106.00243206691147,29.358442318731772,342.8838875517249
14:50.5,87,517,106.00214789025289,29.35857233656002,342.88629019260406
14:56.7,87,517,106.00191330239933,29.35867966558039,342.8883880916983
15:02.9,87,517,106.00191330239933,29.35867966558039,342.8883880916983
15:09.1,87,517,106.00191330239933,29.35867966558039,342.8883880916983
15:15.3,87,517,106.00191330239933,29.35867966558039,342.8883880916983
14:44.5,4789,518,106.00062762232893,29.35953964904371,362.2208729730919
14:48.3,2575,519,105.98772592296903,29.35625171827599,364.564797764644
14:54.5,2575,519,105.9877603752801,29.356252082830874,364.56382866576314
15:00.8,2575,519,105.98779015769468,29.356252397964386,364.56299233902246
15:07.0,2575,519,105.98779015769468,29.356252397964386,364.56299233902246
15:13.2,2575,519,105.98779015769468,29.356252397964386,364.56299233902246
14:48.6,2493,520,105.99510796448193,29.356591359695926,371.5364299630746
14:50.5,7476,521,105.99958994439434,29.34225042929213,391.31627782899886
14:50.7,4789,522,105.99992722747005,29.35969053216754,353.94403235428035
14:56.7,4789,522,105.99949423640335,29.359895079714544,353.9498771177605
15:02.9,4789,522,105.99912208081099,29.36007088644147,353.95518665667623
15:09.1,4789,522,105.99912208081099,29.36007088644147,353.95518665667623
15:15.3,4789,522,105.99912208081099,29.36007088644147,353.95518665667623
15:27.7,4789,522,105.99912208081099,29.36007088644147,353.95518665667623
15:34.0,4789,522,105.99912208081099,29.36007088644147,353.95518665667623
15:40.2,4789,522,105.99912208081099,29.36007088644147,353.95518665667623
14:51.8,1941,523,105.99041174741922,29.369959275569798,346.52473134733737
14:52.3,1442,524,105.98108432986822,29.386296761719972,471.45650353841484
14:53.2,437,525,106.01266655788048,29.359076064267004,347.406094183214
14:59.4,437,525,106.01271478351238,29.359097567590553,347.4066247101873
15:05.6,437,525,106.0127531048839,29.359114654685225,347.40704936906695
14:53.2,71,526,106.01342585140543,29.358806705002067,357.0041444739327
14:53.2,3383,527,105.99852062629819,29.371842560788785,366.17691662721336
14:59.4,3383,527,105.99844290335598,29.37198733049467,366.18220027256757
15:05.6,3383,527,105.99838114250991,29.372102368267026,366.1864340696484
15:11.8,3383,527,105.99838114250991,29.372102368267026,366.1864340696484
14:53.7,8212,528,105.97993410949125,29.349897311539713,409.1609907997772
14:59.9,8212,528,105.97981941418499,29.349869296234093,409.16590584628284
14:54.3,6466,529,106.01200787016316,29.35704756613493,350.26723046787083
14:55.1,2493,530,105.99524160420515,29.35704852772137,370.54311996046454
14:56.7,7476,531,106.0000060065571,29.342045185530058,371.813537475653
14:57.0,9686,532,105.99162341815308,29.36429936439371,349.22937578707933
15:03.2,9686,532,105.99162341815308,29.36429936439371,349.22937578707933
14:57.0,3415,533,105.98644178951476,29.364269069654487,386.41725862491876
15:02.9,3415,533,105.98628130976289,29.36433072748699,386.4230351820588
15:09.1,3415,533,105.98614865087934,29.364381696077498,386.4278445793316
15:15.3,3415,533,105.98614865087934,29.364381696077498,386.4278445793316
14:58.0,1941,534,105.99024755897129,29.370171790884324,357.224757142365
15:04.0,1941,534,105.99002870770788,29.370353348604304,357.2349878642708
15:10.2,1941,534,105.98984975419188,29.370501806638515,357.2434534030035
15:16.4,1941,534,105.98984975419188,29.370501806638515,357.2434534030035
15:28.8,1941,534,105.98984975419188,29.370501806638515,357.2434534030035
15:35.0,1941,534,105.98984975419188,29.370501806638515,357.2434534030035
14:58.6,1442,535,105.98107518216698,29.386279376388043,481.9712834395468
15:04.8,1442,535,105.98118197314663,29.386155514323754,481.9601053176448
15:11.0,1442,535,105.98126945679098,29.38605404568209,481.95098279137164
15:17.2,1442,535,105.98126945679098,29.38605404568209,481.95098279137164
14:59.4,71,536,106.01369476487184,29.35880865522479,354.6078185038641
15:05.9,71,536,106.01399077137054,29.358909557413153,354.6113757165149
15:12.1,71,536,106.01425573815243,29.358999878108882,354.6146863969043
15:00.5,6466,537,106.01200087632006,29.35698198951135,349.33176934253424
15:00.8,1427,538,106.01486708894116,29.357077547401474,367.6455043628812
15:06.7,1427,538,106.0159312659076,29.357159846244286,367.65915676392615
15:12.9,1427,538,106.01684642811911,29.357230614034922,367.67224581353366
15:19.1,1427,538,106.01684642811911,29.357230614034922,367.67224581353366
15:25.3,1427,538,106.01684642811911,29.357230614034922,367.67224581353366
15:00.8,9586,539,106.04474357395422,29.360353612607945,450.8566420515999
15:07.0,9586,539,106.04469197636868,29.36034831704876,450.85371073614806
15:13.1,9586,539,106.04464918463133,29.3603439252351,450.8512827139348
15:19.4,9586,539,106.04464918463133,29.3603439252351,450.8512827139348
15:25.6,9586,539,106.04464918463133,29.3603439252351,450.8512827139348
15:31.8,9586,539,106.04464918463133,29.3603439252351,450.8512827139348
15:38.1,9586,539,106.04464918463133,29.3603439252351,450.8512827139348
15:01.3,5344,540,106.01318901866227,29.356408161131913,397.90175645798445
15:07.2,5344,540,106.01327576637222,29.35640756546486,397.90258309897035
15:13.2,5344,540,106.01334462279829,29.35640709261102,397.90324716549367
15:01.3,2493,541,105.99563991407766,29.3572778194873,367.8465385437012
15:02.6,7476,542,106.00052882419753,29.341606178903703,390.65830612927675
15:03.5,7226,543,105.99652836449707,29.34236898310364,776.7022037440911
15:03.7,2278,544,106.0118398332171,29.36352875795263,383.94188846834004
15:09.4,2278,544,106.01192833943928,29.36365258253448,383.9442656012252
15:15.6,2278,544,106.01200473631656,29.363759465253985,383.9463506489992
15:28.0,2278,544,106.01200473631656,29.363759465253985,383.9463506489992
15:05.3,7517,545,105.99251452902838,29.349350643852215,366.39736159704626
15:11.5,7517,545,105.99248325426974,29.349335074683353,366.3982356740162
15:17.8,7517,545,105.99245739686414,29.34932220236658,366.3989597912878
15:24.0,7517,545,105.99245739686414,29.34932220236658,366.3989597912878
15:30.2,7517,545,105.99245739686414,29.34932220236658,366.3989597912878
15:06.4,4500,546,106.01300844456306,29.3578207892554,390.8208860345185
15:06.7,6466,547,106.01199740302916,29.356942432937633,346.3123773736879
15:12.9,6466,547,106.01193149860642,29.356936236884955,346.3118669986725
15:07.5,6931,548,105.99611772444662,29.357300778065266,370.4527570530772
15:07.5,2493,549,105.99610219949766,29.357305838144608,370.30685390811414
15:08.8,7476,550,106.00081335892637,29.34126094740608,413.38311252649873
15:15.1,7476,550,106.00074341000061,29.34108288879535,413.3889967845753
15:27.5,7476,550,106.00068534223834,29.340935073799546,413.39393367711455
15:33.7,7476,550,106.00068534223834,29.340935073799546,413.39393367711455
15:39.9,7476,550,106.00068534223834,29.340935073799546,413.39393367711455
15:46.1,7476,550,106.00068534223834,29.340935073799546,413.39393367711455
15:52.3,7476,550,106.00068534223834,29.340935073799546,413.39393367711455
15:58.6,7476,550,106.00068534223834,29.340935073799546,413.39393367711455
15:09.6,7226,551,105.99792273716102,29.342619050497387,774.9047502856702
15:10.2,2641,552,105.99781553973126,29.346815754655807,360.8116752356291
15:16.4,2641,552,105.99779189793651,29.346790343631973,360.8124631969258
